0.00102 -5.55112e-17 0.0051 3
0.00306 -5.55112e-17 0.0051 2
0.0051 -5.55112e-17 0.0051 2
0.00714 -5.55112e-17 0.0051 2
0.00918 -5.55112e-17 0.0051 2
0.01122 -5.55112e-17 0.0051 2
0.01326 -5.55112e-17 0.0051 2
0.0153 -5.55112e-17 0.0051 2
0.01734 -5.55112e-17 0.0051 2
0.01938 -5.55112e-17 0.0051 2
0.02142 -5.55112e-17 0.0051 2
0.02346 -5.55112e-17 0.0051 2
0.0255 -5.55112e-17 0.0051 2
0.02754 -5.55112e-17 0.0051 2
0.02958 -5.55112e-17 0.0051 2
0.03162 -5.55112e-17 0.0051 2
0.03366 -5.55112e-17 0.0051 2
0.0357 -5.55112e-17 0.0051 2
0.03774 -5.55112e-17 0.0051 2
0.03978 -5.55112e-17 0.0051 2
0.04182 -5.55112e-17 0.0051 2
0.04386 -5.55112e-17 0.0051 2
0.0459 -5.55112e-17 0.0051 2
0.04794 -5.55112e-17 0.0051 2
0.04998 -5.55112e-17 0.0051 2
0.05202 -5.55112e-17 0.0051 2
0.05406 -5.55112e-17 0.0051 2
0.0561 -5.55112e-17 0.0051 2
0.05814 -5.55112e-17 0.0051 2
0.06018 -5.55112e-17 0.0051 2
0.06222 -5.55112e-17 0.0051 2
0.06426 -5.55112e-17 0.0051 2
0.0663 -5.55112e-17 0.0051 2
0.06834 -5.55112e-17 0.0051 2
0.07038 -5.55112e-17 0.0051 2
0.07242 -5.55112e-17 0.0051 2
0.07446 -5.55112e-17 0.0051 2
0.0765 -5.55112e-17 0.0051 2
0.07854 -5.55112e-17 0.0051 2
0.08058 -5.55112e-17 0.0051 2
0.08262 -5.55112e-17 0.0051 2
0.08466 -5.55112e-17 0.0051 2
0.0867 -5.55112e-17 0.0051 2
0.08874 -5.55112e-17 0.0051 2
0.09078 -5.55112e-17 0.0051 2
0.09282 -5.55112e-17 0.0051 2
0.09486 -5.55112e-17 0.0051 2
0.0969 -5.55112e-17 0.0051 2
0.09894 -5.55112e-17 0.0051 2
