0.1632 0.15912 0.0051 3.09176e-17
0.16422 0.15912 0.0051 3.09176e-17
0.16524 0.15912 0.0051 3.09176e-17
0.16626 0.15912 0.0051 3.09176e-17
0.16728 0.15912 0.0051 3.09176e-17
0.1683 0.15912 0.0051 3.09176e-17
0.16932 0.15912 0.0051 3.09176e-17
0.17034 0.15912 0.0051 3.09176e-17
0.17136 0.15912 0.0051 3.09176e-17
0.17238 0.15912 0.0051 3.09176e-17
0.1734 0.15912 0.0051 3.09176e-17
0.17442 0.15912 0.0051 3.09176e-17
0.17544 0.15912 0.0051 3.09176e-17
0.17646 0.15912 0.0051 3.09176e-17
0.17748 0.15912 0.0051 3.09176e-17
0.1785 0.15912 0.0051 3.09176e-17
0.17952 0.15912 0.0051 3.09176e-17
0.18054 0.15912 0.0051 3.09176e-17
0.18156 0.15912 0.0051 3.09176e-17
0.18258 0.15912 0.0051 3.09176e-17
0.1836 0.15912 0.0051 3.09176e-17
0.18462 0.15912 0.0051 3.09176e-17
0.18564 0.15912 0.0051 3.09176e-17
0.18666 0.15912 0.0051 3.09176e-17
0.18768 0.15912 0.0051 3.09176e-17
0.1887 0.15912 0.0051 3.09176e-17
0.18972 0.15912 0.0051 3.09176e-17
0.19074 0.15912 0.0051 3.09176e-17
0.19176 0.15912 0.0051 3.09176e-17
0.19278 0.15912 0.0051 3.09176e-17
0.1938 0.15912 0.0051 3.09176e-17
0.19482 0.15912 0.0051 3.09176e-17
0.19584 0.15912 0.0051 3.09176e-17
0.19686 0.15912 0.0051 3.09176e-17
0.19788 0.15912 0.0051 3.09176e-17
0.1989 0.15912 0.0051 3.09176e-17
0.19992 0.15912 0.0051 3.09176e-17
0.20094 0.15912 0.0051 3.09176e-17
0.20196 0.15912 0.0051 3.09176e-17
0.20298 0.15912 0.0051 3.09176e-17
0.204 0.15912 0.0051 3.09176e-17
0.20502 0.15912 0.0051 3.09176e-17
0.20604 0.15912 0.0051 3.09176e-17
0.20706 0.15912 0.0051 3.09176e-17
0.20808 0.15912 0.0051 3.09176e-17
0.2091 0.15912 0.0051 3.09176e-17
0.21012 0.15912 0.0051 3.09176e-17
0.21114 0.15912 0.0051 3.09176e-17
0.21216 0.15912 0.0051 3.09176e-17
0.21318 0.15912 0.0051 3.09176e-17
0.2142 0.15912 0.0051 3.09176e-17
0.21522 0.15912 0.0051 3.09176e-17
0.21624 0.15912 0.0051 3.09176e-17
0.21726 0.15912 0.0051 3.09176e-17
0.21828 0.15912 0.0051 3.09176e-17
0.2193 0.15912 0.0051 3.09176e-17
0.22032 0.15912 0.0051 3.09176e-17
0.22134 0.15912 0.0051 3.09176e-17
0.22236 0.15912 0.0051 3.09176e-17
0.22338 0.15912 0.0051 3.09176e-17
0.2244 0.15912 0.0051 3.09176e-17
0.22542 0.15912 0.0051 3.09176e-17
0.22644 0.15912 0.0051 3.09176e-17
0.22746 0.15912 0.0051 3.09176e-17
0.22848 0.15912 0.0051 3.09176e-17
0.2295 0.15912 0.0051 3.09176e-17
0.23052 0.15912 0.0051 3.09176e-17
0.23154 0.15912 0.0051 3.09176e-17
0.23256 0.15912 0.0051 3.09176e-17
0.23358 0.15912 0.0051 3.09176e-17
0.2346 0.15912 0.0051 3.09176e-17
0.23562 0.15912 0.0051 3.09176e-17
0.23664 0.15912 0.0051 3.09176e-17
0.23766 0.15912 0.0051 3.09176e-17
0.23868 0.15912 0.0051 3.09176e-17
0.2397 0.15912 0.0051 3.09176e-17
0.24072 0.15912 0.0051 3.09176e-17
0.24174 0.15912 0.0051 3.09176e-17
0.24276 0.15912 0.0051 3.09176e-17
0.24378 0.15912 0.0051 3.09176e-17
0.2448 0.15912 0.0051 3.09176e-17
0.24582 0.15912 0.0051 3.09176e-17
0.24684 0.15912 0.0051 3.09176e-17
0.24786 0.15912 0.0051 3.09176e-17
0.24888 0.15912 0.0051 3.09176e-17
0.2499 0.15912 0.0051 3.09176e-17
0.25092 0.15912 0.0051 3.09176e-17
0.25194 0.15912 0.0051 3.09176e-17
0.25296 0.15912 0.0051 3.09176e-17
0.25398 0.15912 0.0051 3.09176e-17
0.255 0.15912 0.0051 3.09176e-17
0.25602 0.15912 0.0051 3.09176e-17
0.25704 0.15912 0.0051 3.09176e-17
0.25806 0.15912 0.0051 3.09176e-17
0.25908 0.15912 0.0051 3.09176e-17
0.2601 0.15912 0.0051 3.09176e-17
0.26112 0.15912 0.0051 3.09176e-17
0.26214 0.15912 0.0051 3.09176e-17
0.26316 0.15912 0.0051 3.09176e-17
0.26418 0.15912 0.0051 3.09176e-17
0.2652 0.15912 0.0051 3.09176e-17
0.26622 0.15912 0.0051 3.09176e-17
0.26724 0.15912 0.0051 3.09176e-17
0.26826 0.15912 0.0051 3.09176e-17
0.26928 0.15912 0.0051 3.09176e-17
0.2703 0.15912 0.0051 3.09176e-17
0.27132 0.15912 0.0051 3.09176e-17
0.27234 0.15912 0.0051 3.09176e-17
0.27336 0.15912 0.0051 3.09176e-17
0.27438 0.15912 0.0051 3.09176e-17
0.2754 0.15912 0.0051 3.09176e-17
0.27642 0.15912 0.0051 3.09176e-17
0.27744 0.15912 0.0051 3.09176e-17
0.27846 0.15912 0.0051 3.09176e-17
0.27948 0.15912 0.0051 3.09176e-17
0.2805 0.15912 0.0051 3.09176e-17
0.28152 0.15912 0.0051 3.09176e-17
0.28254 0.15912 0.0051 3.09176e-17
0.28356 0.15912 0.0051 3.09176e-17
0.28458 0.15912 0.0051 3.09176e-17
0.2856 0.15912 0.0051 3.09176e-17
0.28662 0.15912 0.0051 3.09176e-17
0.28764 0.15912 0.0051 3.09176e-17
0.28866 0.15912 0.0051 3.09176e-17
0.28968 0.15912 0.0051 3.09176e-17
0.2907 0.15912 0.0051 3.09176e-17
0.29172 0.15912 0.0051 3.09176e-17
0.29274 0.15912 0.0051 3.09176e-17
0.29376 0.15912 0.0051 3.09176e-17
0.29478 0.15912 0.0051 3.09176e-17
0.2958 0.15912 0.0051 3.09176e-17
0.29682 0.15912 0.0051 3.09176e-17
0.29784 0.15912 0.0051 3.09176e-17
0.29886 0.15912 0.0051 3.09176e-17
0.29988 0.15912 0.0051 3.09176e-17
0.3009 0.15912 0.0051 3.09176e-17
0.30192 0.15912 0.0051 3.09176e-17
0.30294 0.15912 0.0051 3.09176e-17
0.30396 0.15912 0.0051 3.09176e-17
0.30498 0.15912 0.0051 3.09176e-17
0.306 0.15912 0.0051 3.09176e-17
